Species,prevalence
Pseudomonas sp. CCOS 191,0.006808230019095087
Microbacterium paraoxydans,0.006806579579603576
Sphingobium sp. CAP-1,0.006749055852675135
Corynebacterium diphtheriae,0.00674285945309007
Prevotella fusca,0.0067410495337474115
Exiguobacterium sp. ZWU0009,0.0067325851142281705
Pseudomonas lini,0.006731607538059151
Pseudomonas arsenicoxydans,0.006731607538059151
Pseudomonas sp. ACM7,0.006731607538059151
Mycolicibacterium celeriflavum,0.006726310993577963
Porphyrobacter sp. HT-58-2,0.006723982198947566
Xanthomonas vasicola,0.00671655984748964
Pantoea sp. 201603H,0.00670542824243014
Xanthomonas cucurbitae,0.006687809642507728
Nostoc sp. CENA543,0.006684133173347502
Cellvibrio sp. KY-GH-1,0.006683316024301577
Arthrobacter sp. QXT-31,0.006670450429608109
Nostoc punctiforme,0.006666212971872976
Acidibrevibacterium fodinaquatile,0.0066566948537067645
Lysobacter sp. HDW10,0.0066279507923085994
Phaeodactylum tricornutum,0.006627393427314267
Pseudarthrobacter equi,0.006610710971487923
Janthinobacterium svalbardensis,0.006608136297825826
Bacillus oceanisediminis,0.006603155843917201
Corynebacterium glutamicum,0.006600496840144918
Moorea producens,0.006591422215803772
Pseudomonas kribbensis,0.006590270123715837
Clostridium butyricum,0.006587583058171293
Nostoc sp. ATCC 53789,0.006567261853725341
Exiguobacterium sp. U13-1,0.0065671591423505865
Mycolicibacterium mageritense,0.0065339787781901375
Klebsiella huaxiensis,0.006529460419403494
Isoptericola variabilis,0.006524831436152182
Neorhizobium sp. SOG26,0.006521485366586592
Bifidobacterium asteroides,0.006517423687916465
Pseudomonas sp. R5-89-07,0.006513647642679901
Pseudomonas sp. Z003-0.4C(8344-21),0.006513647642679901
Pseudomonas sp. S49,0.006513647642679901
Neisseria lactamica,0.006513318024659637
Calothrix parietina,0.006498681543209546
Lachnospiraceae bacterium KM106-2,0.0064905366613146505
Aeromonas hydrophila,0.006470986544705128
Calothrix parasitica,0.0064554461447396344
Rhizobium rhizoryzae,0.006441804521122809
Trichodesmium erythraeum,0.0064388985759953506
Zhihengliuella sp. ISTPL4,0.006427774401669169
Sphingobacterium sp. B29,0.006423849240266283
Clostridium taeniosporum,0.006422157086293709
Nocardiopsis dassonvillei,0.006400930470446216
Pseudomonas sp. NS1(2017),0.006394137948901641
Microbacterium sp. str. 'China',0.006393264754751756
Agromyces flavus,0.006386190412612476
Serratia sp. 3ACOL1,0.006384408602150537
Nocardia farcinica,0.006332749536688026
Altererythrobacter sp. BO-6,0.006307964634701227
Nostoc sp. NIES-4103,0.006300482156409328
Enterobacteriaceae bacterium strain FGI 57,0.006295292351747345
Indioceanicola profundi,0.0062817577264440505
Streptococcus koreensis,0.00626417322972697
Solimonas sp. K1W22B-7,0.006244748885259473
Leptolyngbya sp. NIES-3755,0.006231462665759123
Sphingobium amiense,0.006225065223796321
Lysobacter gummosus,0.006213860363986671
Pseudarthrobacter phenanthrenivorans,0.006168742199001484
Bacteroides caccae,0.006164999464178404
Cellvibrio sp. PSBB023,0.006150657892197571
Pseudomonas multiresinivorans,0.006114455817602464
Komagataeibacter xylinus,0.006111112811983817
Pseudanabaena sp. PCC 7367,0.006102877070619007
Rickettsiales bacterium Ac37b,0.006102877070619007
Bosea sp. PAMC 26642,0.006073327676237075
Gluconobacter oxydans,0.006068071603397152
Aeromonas salmonicida,0.0060652553043185975
Prevotella scopos,0.006020671848003087
Amycolatopsis methanolica,0.006011825944441642
Mycobacterium sp. JS623,0.00600567489544335
Carnobacterium sp. 17-4,0.005970703733327287
Erwinia tasmaniensis,0.005964457743395125
Mixta intestinalis,0.005925066266622244
Sphingopyxis sp. FD7,0.0059050064562223906
Nocardia cyriacigeorgica,0.005892644019896568
Paenibacillus sp. Y412MC10,0.005889191494982352
Mycobacteroides abscessus,0.005885302491279138
Mycolicibacterium duvalii,0.005879335168866139
Streptococcus viridans,0.005869334260026901
Lysinibacillus sp. 2017,0.00585271780717701
Ruminococcus bicirculans,0.005847641236271754
Tetragenococcus halophilus,0.005847370187267513
Herbaspirillum robiniae,0.00584505100634133
Serpentinomonas mccroryi,0.005841953635343701
Mycolicibacterium litorale,0.005836895694406085
Caulobacter sp. Ji-3-8,0.005835443523014099
Thalassiosira pseudonana,0.005812263876780006
Haloactinobacterium sp. HY164,0.0058068299062261925
Staphylococcus auricularis,0.005805806997824228
Roseburia intestinalis,0.005791795014237832
Pseudomonas sp. VLB120,0.005776264967077646
Noviherbaspirillum sp. UKPF54,0.005762338020402537
Rhizobium jaguaris,0.0057607161971488345
Rhizobium sp. 11515TR,0.0057607161971488345
Oscillibacter valericigenes,0.005756154819247798
Hydrogenophilus thermoluteolus,0.005749011002078487
Rhizobium etli,0.005721388265381004
Tetrapisispora phaffii,0.005706078286723448
Rickettsia felis,0.00568579923418633
Bacillus ciccensis,0.005682729997747553
Parabacteroides distasonis,0.005657260151521221
Rhizobium grahamii,0.0056447657843450676
Rhizobium favelukesii,0.00559529022527125
Rhizobium sp. NXC24,0.00559529022527125
Pontibacter actiniarum,0.005585812037424941
Staphylococcus sciuri,0.005568877119400632
Paenibacillus lautus,0.005558339551227182
Pseudomonas sp. TMW 2.1634,0.005544005544005545
Neisseria gonorrhoeae,0.005535661547742316
Plasmodium falciparum,0.005521650682941005
Calothrix sp. 336/3,0.0055016547397311304
Planococcus sp. MB-3u-03,0.0054999804252735054
Staphylococcus nepalensis,0.0054974503062772155
Odoribacter splanchnicus,0.005485383627081628
Sphingobacterium mizutaii,0.005479435404260862
Azotobacter chroococcum,0.0054587658951985325
Azospirillum sp. CFH 70021,0.005445606377627195
Bacillus sp. Y1,0.0054342874077219425
Gordonia sp. 1D,0.005417212129364972
Leptotrichia sp. oral taxon 212,0.005415491415244978
Altererythrobacter dongtanensis,0.005356469288786724
Streptococcus sp. FDAARGOS_192,0.005352737737708239
Spirosoma sp. TS118,0.005350224959114911
Stanieria cyanosphaera,0.005348709089061355
Serratia symbiotica,0.005332618362750153
Pseudomonas brenneri,0.005324328638344494
Acinetobacter baylyi,0.005322095194011702
Aggregatibacter segnis,0.005321486834994134
Psychrobacter sp. PRwf-1,0.005318036950642295
Sinorhizobium sp. RAC02,0.00531313179448824
Ralstonia solanacearum,0.005302054258047203
Pseudomonadaceae bacterium SI-3,0.005301842614962637
Micrococcus sp. V7,0.005296589375454357
Acinetobacter lactucae,0.0052895745495365985
Elizabethkingia anophelis,0.0052718748570317305
Pontibacter sp. BT214,0.005262479456027843
Rhodococcus erythropolis,0.005254985984667042
Eggerthella lenta,0.005244456384274549
Raphidiopsis curvata,0.0052310374891020054
Flammeovirga pectinis,0.0052310374891020054
Candidatus Hodgkinia cicadicola,0.0052310374891020054
Thermoanaerobacterium thermosaccharolyticum,0.0052310374891020054
Acholeplasma palmae,0.0052310374891020054
Izhakiella sp. KSNA2,0.005225514523427237
Achromobacter denitrificans,0.0052245670176143694
Kluyvera intermedia,0.005216090415331402
Pseudomonas marincola,0.005214364488558037
Pseudomonas sp. LG1E9,0.005214102123111992
Shewanella sp. ANA-3,0.005199926688398883
Tessaracoccus timonensis,0.00519162200163656
Pedobacter sp. PACM 27299,0.0051807390517067935
Gilliamella apicola,0.005174125738641867
Streptomyces sp. TLI_053,0.005173213566248583
Spirosoma montaniterrae,0.005168917435634421
Sphingopyxis lindanitolerans,0.00514113765356475
Sphingobium hydrophobicum,0.005139366423868351
Streptococcus infantarius,0.00510457284650833
Carnobacterium maltaromaticum,0.005092531035860824
Lactobacillus pentosus,0.005090631916280046
Sinorhizobium meliloti,0.005088877196437297
Gluconacetobacter diazotrophicus,0.005065867624644823
Niveispirillum cyanobacteriorum,0.005052524323254583
Mycolicibacterium moriokaense,0.005043719117041896
Bacillus marisflavi,0.005040626672505231
Altererythrobacter marensis,0.00502772882794652
Comamonas kerstersii,0.005024627033829488
Rhodococcus sp. P1Y,0.004998018733127295
Mycobacterium paragordonae,0.00496279332802214
Pedobacter steynii,0.004962779156327543
Lactobacillus paracasei,0.004941376766332709
Nakamurella panacisegetis,0.004939306737440356
Burkholderia multivorans,0.004934897295870975
Caulobacter sp. K31,0.0049128214339974425
Bacillus pseudomycoides,0.004904993035212942
Bacillus mycoides,0.004904993035212942
Elizabethkingia miricola,0.004902877307290761
Capnocytophaga gingivalis,0.004890131010852315
Shewanella decolorationis,0.004886074039299846
Enterobacter sp. 638,0.00487702525178806
Raoultella planticola,0.004854662919179048
Babesia bovis,0.004844593257417322
Ilumatobacter coccineus,0.004838162373983383
Mycolicibacterium hassiacum,0.00483063169279302
Cedecea lapagei,0.00483019510533742
Bifidobacterium bifidum,0.004824269469034955
Parvimonas micra,0.004807025246072063
Herbaspirillum rubrisubalbicans,0.00478553704360156
Lactobacillus parabuchneri,0.00478553704360156
Paludisphaera borealis,0.004783868530059147
Streptomyces sp. ICC1,0.004780923556304753
Mogibacterium diversum,0.0047689543911097814
Paenibacillus lutimineralis,0.0047584294263611155
Leptotrichia buccalis,0.00475065134861319
Staphylococcus succinus,0.004724775695841695
Dechlorosoma suillum,0.004720953441416768
Pseudomonas sp. M30-35,0.004715478505801086
Clostridiales bacterium CCNA10,0.004711744085558127
Corynebacterium humireducens,0.004708636812733624
Acetobacter orientalis,0.004707405726602244
Betaproteobacteria bacterium GR16-43,0.004707246049023211
Rhodococcus sp. X156,0.0047045592712591415
Sphingobacterium hotanense,0.004698176087287748
Lactobacillus rhamnosus,0.004684917411911512
Catenulispora acidiphila,0.004684917411911512
Acinetobacter equi,0.004663054164951698
Pseudomonas sp. JY-Q,0.004662327730877808
Anaeromyxobacter dehalogenans,0.004657770489949393
Pseudomonas oryzae,0.004638269022851274
Leuconostoc lactis,0.004581531094346204
Microcella alkaliphila,0.0045782806990020035
Citrobacter werkmanii,0.004573541575439108
Azospira sp. I09,0.004555527469539183
Romboutsia sp. CE17,0.004555504270874289
Alistipes onderdonkii,0.004554414360470169
Mycobacterium gallinarum,0.0045505915682048665
Shewanella oneidensis,0.004550052533923502
Pseudomonas sp. DR 5-09,0.004546994169495654
Rhodobacter blasticus,0.004545404923299479
Bordetella hinzii,0.004525873419850442
Sphingopyxis alaskensis,0.004505313289262254
Mycolicibacterium smegmatis,0.004503538928632932
Streptococcus mutans,0.004500132651232184
Pseudomonas granadensis,0.004497518610421836
Plantibacter sp. PA-3-X8,0.0044974433862258545
Mycetocola sp. 449,0.004473521459767724
Clostridium sp. CT4,0.004470555798829044
Bacillus sp. FJAT-25496,0.004456770301172579
Caulobacter henricii,0.004438591000592607
Frondihabitans sp. PAMC 28766,0.004429207656500725
Paenibacillus lentus,0.004427577482605946
Tatumella sp. TA1,0.004422235328307434
Pseudomonas veronii,0.004414928594330184
Fibrella sp. ES10-3-2-2,0.004378586978032851
Bacillus sp. BD59S,0.004368279569892474
Bacteroidales bacterium CF,0.004359197907585005
Planktothrix agardhii,0.004359197907585005
Synechococcus sp. KORDI-52,0.004359197907585005
Weissella viridescens,0.004322871258355129
Sphingobium sp. SYK-6,0.004316480169497015
Aureimonas sp. AU20,0.00431333844157909
Bacillus sp. X1(2014),0.004291344329294993
Yokenella regensburgei,0.004291344329294993
Bacillus sp. S3,0.004291344329294993
Clostridium kluyveri,0.004291344329294993
Bacillus mesonae,0.004291344329294993
Mycolicibacterium tokaiense,0.004284523006074559
Saccharopolyspora erythraea,0.004262668762868075
Pseudomonas knackmussii,0.004219643391480739
Pseudomonas furukawaii,0.004219643391480739
Pseudomonas resinovorans,0.004219643391480739
Acinetobacter sp. DUT-2,0.004207027451809235
Torulaspora delbrueckii,0.0041957279860505665
Rhizobium sp. TCK,0.004190359828647632
Spirosoma radiotolerans,0.004190344758961842
Gordonia rubripertincta,0.004171599561864183
Vagococcus teuberi,0.004171137638879574
Rhodobacter capsulatus,0.0041485284231180105
Pectobacterium brasiliense,0.0041268144937516675
Shimwellia blattae,0.004125918357417408
Leucobacter sp. DSM 101948,0.0040807969510750905
Corynebacterium endometrii,0.004070578008733795
Lactococcus piscium,0.004066907201161056
Rhodococcus qingshengii,0.004057789098266216
Aeromonas veronii,0.004053308320575291
Paenibacillus polymyxa,0.0040459668543160006
Nocardioides sp. HY056,0.004037337206251466
Paenibacillus ihbetae,0.0040371148665757604
Serratia odorifera,0.0040032802718918134
Arthrobacter sp. KBS0702,0.003996010096646204
Plasmodium reichenowi,0.0039959314152862545
Bacillus litoralis,0.0039916756235541815
Paenibacillus cellulositrophicus,0.0039604923855398235
Lysinibacillus sp. SGAir0095,0.003955184600345891
Spirosoma sp. KCTC 42546,0.003932058173839478
Achromobacter sp. B7,0.003897798354161851
Bifidobacterium pseudolongum,0.003883953883953884
Anabaenopsis circularis,0.0038831627986585437
Melaminivora sp. SC2-9,0.0038799519701953897
Lachancea thermotolerans,0.0038775980167814954
Rhizobium sp. IRBG74,0.003876731142118276
Lactobacillus jensenii,0.0038659936344979636
Haemophilus parahaemolyticus,0.003863095336626148
Nostoc piscinale,0.003858261586343914
Agrobacterium rhizogenes,0.0038421615513039406
Acinetobacter chinensis,0.0038299630092798976
Pseudomonas phage PS-1,0.003795066413662239
Aminipila butyrica,0.003795066413662239
Arthrobacter sp. UKPF54-2,0.003789651705150036
Paeniclostridium sordellii,0.0037840204823127023
Rahnella sp. ERMR1:05,0.0037775605849609648
Serratia rubidaea,0.0037384395780980222
Plantibacter sp. M259,0.0037312185758664957
Burkholderia lata,0.003721059769446866
Deinococcus maricopensis,0.0037106097862084405
Cellulosimicrobium sp. BI34T,0.003708791972202199
Pseudomonas guangdongensis,0.0036982471150874313
Streptococcus sp. HSISS3,0.0036915028373515025
Enterobacter oligotrophica,0.0036588332603512868
Clostridium sp. AWRP,0.0036527842979455884
Burkholderia cepacia,0.003650082514123678
Agromyces sp. LHK192,0.003638878460966231
Citromicrobium sp. JL477,0.003633351730579935
Mycolicibacterium gadium,0.00362975294887054
Ottowia sp. oral taxon 894,0.003623917370107987
Sneathia amnii,0.0036154435601795957
Lactobacillus acidophilus,0.003584938489351944
Paenibacillus sp. FSL H7-0357,0.0035699398128240635
Enterobacter chengduensis,0.0035639566000097308
Mycolicibacterium rhodesiae,0.0035624609936899666
Methylobacterium oryzae,0.0035600573399900536
Leucobacter triazinivorans,0.0035560736694749415
Microbacterium sp. 1.5R,0.0035541043126668752
Microbacterium sp. CGR1,0.0035541043126668752
Croceicoccus marinus,0.003548186110088766
Arthrobacter sp. PAMC25564,0.003542273909780948
Corynebacterium glyciniphilum,0.0035392899867474127
Microbacterium amylolyticum,0.003535353535353535
Treponema denticola,0.0035030998740676164
Shewanella benthica,0.0034873583260680036
Dolichospermum compactum,0.0034873583260680036
Synechococcus phage S-CAM9,0.0034873583260680036
Rhodobacteraceae bacterium QY30,0.0034725887406475545
Enterocloster bolteae,0.003465412714431934
Paraclostridium bifermentans,0.0034579993375127398
Pseudomonas sp. OIL-1,0.0034495370204297437
Kurthia sp. 11kri321,0.00342280133681305
Streptococcus anginosus,0.0034111399538378317
Achromobacter insolitus,0.00339753956296349
Streptococcus equinus,0.003385173446375653
Exiguobacterium sp. N4-1P,0.0033794471073899744
Cellulosimicrobium sp. 72-3,0.003379326853976081
Bacillus sp. DSL-17,0.0033713282290132383
Acinetobacter larvae,0.003364482400064528
Flavobacterium sp. 140616W15,0.0033532291596807726
Ketogulonicigenium vulgare,0.0033532291596807726
Pulveribacter suum,0.0033417178578468896
Dermabacter hominis,0.0033353234935465667
Streptomyces lydicus,0.003335115589024628
[Eubacterium] sulci,0.003323014033879102
Herbaspirillum seropedicae,0.0033190911382084947
Hydrogenophaga sp. BPS33,0.003301000075193624
Halomonas meridiana,0.003288150913324078
Sphingopyxis sp. 113P3,0.003285600442793025
Sphingobium sp. MI1205,0.0032811511701454775
Sphingobium sp. EP60837,0.0032811511701454775
Paenibacillus donghaensis,0.003279326618985063
Klebsiella sp. FDAARGOS_511,0.003261072439679443
Altererythrobacter sp. B11,0.0032513327556458606
Arabia massiliensis,0.003249890473570651
Actinopolymorpha singaporensis,0.0032420887288330397
Prevotella dentalis,0.0032415147334502173
Serratia liquefaciens,0.003236575237762886
Cylindrospermum stagnale,0.0032337998001960005
Pseudomonas sp. S-6-2,0.00323116201802131
Mycobacterium chimaera,0.0032188955798692588
Bacillus kochii,0.003217085963055395
Streptococcus sp. I-G2,0.00320983821740246
Corynebacterium provencense,0.0032043086257998793
Lactobacillus apis,0.003202799573767316
Erythrobacter sp. HL-111,0.0031995302843316276
Plasmodium sp. gorilla clade G2,0.0031967451322290033
Rhizobium tropici,0.003190523128143414
Paenibacillus borealis,0.003190523128143414
Agrobacterium vitis,0.003190523128143414
Sphingobacterium sp. ML3W,0.003184238654137287
Pseudomonas sp. SCB32,0.003163376206181296
Pseudomonas sp. PE08,0.003163376206181296
Pseudomonas sp. ATCC 13867,0.003163376206181296
Rummeliibacillus stabekisii,0.0031619298255954453
Pedobacter suwonensis,0.003161567083989407
Lactobacillus hilgardii,0.0031534325889164597
Cellulosimicrobium sp. TH-20,0.003149459410868273
Bacillus subtilis,0.003140434674475504
Dermabacter jinjuensis,0.0031374212572512963
Hydrogenophaga sp. PBL-H3,0.003135574103316039
Acetobacter ghanensis,0.0031352692643015225
Komagataeibacter saccharivorans,0.0031352692643015225
Pseudomonas litoralis,0.0031322108998736746
Cryptococcus gattii VGI,0.0031165624971284975
Rhizobium phaseoli,0.0031139006471074785
Pseudomonas sp. DY-1,0.0031139006471074785
Rhizobium sp. CIAT894,0.0031139006471074785
Nocardia terpenica,0.0031127557052750008
Agromyces protaetiae,0.003111212083704613
Enterobacter sichuanensis,0.003103468378610694
Pistricoccus aurantiacus,0.0031019911719381062
Tabrizicola piscis,0.0030782585917161786
Isoptericola dokdonensis,0.0030661523880434307
Psychrobacter sp. YP14,0.0030545450982018838
Salinicola tamaricis,0.003047340144114338
Cronobacter malonaticus,0.003047240511297973
Paracoccus mutanolyticus,0.003046937473418203
Eremothecium gossypii,0.003040912550115004
Eikenella corrodens,0.003026934221531031
Bacillus jeotgali,0.0030263221914075805
Jeotgalicoccus saudimassiliensis,0.0030228640131115753
Pseudenhygromyxa sp. WMMC2535,0.0030179551769698586
Bacteroides cellulosilyticus,0.0030078075496638725
Leuconostoc gelidum,0.00299614465818205
Calothrix sp. NIES-2100,0.0029802115592735025
Bacillus flexus,0.0029688949043787756
Pseudomonas pelagia,0.00296678492799609
Aeromicrobium sp. MF47,0.00296378054799124
Lactobacillus brevis,0.002937428743880357
Azotobacter salinestris,0.0029366585343814943
Acetobacter sp. KACC 21233,0.0029173093689222724
Blautia producta,0.002910371778603813
Helicobacter pylori,0.002906131938390003
Lactobacillus salivarius,0.00289443145038279
Enterococcus avium,0.002890688554115292
Bacillus sp. FJAT-22090,0.0028888640029548773
Diaphorobacter sp. HDW4A,0.002882799052153891
Luteibacter pinisoli,0.0028805302998851385
Pedobacter sp. KBS0701,0.0028709538901504073
Azospirillum sp. TSH58,0.0028608962195299952
Glutamicibacter mishrai,0.002845438989599733
Comamonas thiooxydans,0.0028442267916842182
Novosphingobium sp. THN1,0.0028351460441890125
Arcobacter cryaerophilus,0.002833478639930253
Ogataea parapolymorpha,0.00282906938359145
Streptomyces tendae,0.0028235585194822032
Lactobacillus helveticus,0.002819284497891501
Lysinibacillus timonensis,0.0028122415219189417
Solibacillus sp. R5-41,0.0028122415219189417
Lysinibacillus varians,0.0028122415219189417
Lactobacillus agilis,0.002807755557255284
Meiothermus silvanus,0.0028055949426917166
Mesorhizobium sp. 8,0.002804435438420188
Staphylococcus caprae,0.0028023939123293096
Pseudomonas sabulinigri,0.002798300591690657
Streptosporangium sp. 'caverna',0.0027898488591155818
Gordonia iterans,0.002783669814543974
Streptococcus sp. I-P16,0.0027739184266439595
Herbaspirillum hiltneri,0.0027720027720027724
Erythrobacter sp. HKB08,0.002770462160923273
Clostridiaceae bacterium 14S0207,0.0027693727883481203
Rathayibacter tanaceti,0.0027657768635471493
Leucobacter sp. HDW9A,0.002763882351653404
Leucobacter sp. HDW9C,0.002763882351653404
Leucobacter sp. HDW9B,0.002763882351653404
Aeromonas sp. ASNIH7,0.0027626105302733053
Porphyrobacter sp. LM 6,0.0027614824340124393
Lactobacillus ruminis,0.002760186631154373
Lachnospiraceae bacterium Choco86,0.002760186631154373
Acetobacter persici,0.0027488250326168397
Raoultella terrigena,0.0027462635381198613
Glutamicibacter halophytocola,0.0027347550286405545
Lactobacillus pontis,0.002732974910394265
Aminipila sp. JN-18,0.0027246630662190437
Pectobacterium parmentieri,0.0027234380310772925
Bacteriovorax stolpii,0.0027191894127378
Prevotella enoeca,0.002707882773586551
Deinococcus proteolyticus,0.002707151648374684
Agrobacterium sp. T29,0.0027064387364211604
Acetobacter pasteurianus,0.0026993494735430223
Pseudomonas xinjiangensis,0.0026993494735430223
Weeksella virosa,0.0026954702476524105
Pirellula sp. SH-Sr6A,0.0026881720430107525
Anaplasma marginale,0.0026881720430107525
Saccharopolyspora sp. ASAGF58,0.00268798054707439
Saccharomonospora glauca,0.002681916266124373
Mycobacterium sp. MS1601,0.0026504763789545103
Sphingobium herbicidovorans,0.002648640101201771
Paenibacillus sp. FSL R5-0912,0.002648640101201771
Neisseria polysaccharea,0.002648640101201771
Dokdonella koreensis,0.0026482054009267916
Paenibacillus sp. IHBB 10380,0.0026468155500413565
Stenotrophomonas sp. SAU14A_NAIMI4_8,0.0026468155500413565
Devosia sp. A16,0.002645438818306892
Azospirillum sp. M2T2B2,0.0026375941698522343
Streptosporangium roseum,0.0026366038970437097
Apis mellifera filamentous virus,0.0026364764267990076
Pseudorhodoplanes sinuspersici,0.0026317856121932906
Mycolicibacterium goodii,0.0026317856121932906
Arthrobacter sp. FB24,0.0026194723108447135
Nitrosopumilus piranensis,0.0026155187445510027
Polaribacter reichenbachii,0.0026155187445510027
Klebsiella sp. PO552,0.0026143790849673205
Corynebacterium testudinoris,0.002609835741143875
Acinetobacter oleivorans,0.0026010737341222437
Nocardia asteroides,0.0026010008198806933
Sphingobacteriaceae bacterium GW460-11-11-14-LB5,0.002580340696311407
Pedobacter sp. HDW13,0.002580340696311407
Pseudomonas soli,0.0025758959480513387
Arthrobacter sp. 24S4-2,0.002569996751770896
Pseudomonas sp. FGI182,0.0025618825069646366
Rhodocytophaga sp. 172606-1,0.0025598327399237748
Pseudomonas sp. SGAir0191,0.0025592370943414585
Desulfitobacterium hafniense,0.0025592370943414585
Gluconobacter albidus,0.0025588087135682623
Bordetella sp. N,0.0025580120591997078
Planococcus plakortidis,0.002546195918351309
Amycolatopsis sp. YIM 10,0.0025399779432037496
Paenibacillus stellifer,0.002530044275774826
Paenibacillus sp. FSL R7-0331,0.002530044275774826
Lelliottia nimipressuralis,0.002530044275774826
Paenibacillus sp. FSL R7-0273,0.002530044275774826
Scheffersomyces stipitis,0.0025274604157448383
Prevotella ruminicola,0.00251904899638919
Bartonella apis,0.0025048875855327468
Frankia sp. EAN1pec,0.002502049701733058
Corynebacterium sp. 2019,0.0024984660176625346
Sphaerospermopsis kisseleviana,0.0024968665479253253
Rhodococcus rhodochrous,0.0024931416933205107
Thauera sp. K11,0.002483358934971838
Rhizobium sp. NXC14,0.0024813895781637717
Rhizobium gallicum,0.0024813895781637717
Sinorhizobium americanum,0.0024813895781637717
Acetobacter oryzoeni,0.0024813895781637717
Pedobacter ginsengisoli,0.0024813895781637717
Pseudomonas sp. MRSN12121,0.0024813895781637717
Komagataeibacter medellinensis,0.0024813895781637717
Acetobacter tropicalis,0.0024813895781637717
Streptomyces sp. CLI2509,0.0024813895781637717
Acetobacter aceti,0.0024813895781637717
Pedobacter sp. eg,0.0024813895781637717
Kozakia baliensis,0.0024813895781637717
Collimonas fungivorans,0.0024813895781637717
Collimonas arenae,0.0024813895781637717
Collimonas pratensis,0.0024813895781637717
Herbaspirillum sp. meg3,0.0024813895781637717
Lactobacillus harbinensis,0.0024813895781637717
Janthinobacterium sp. 17J80-10,0.0024813895781637717
Pseudomonas sp. DTU12.1,0.0024813895781637717
Mucilaginibacter rubeus,0.0024813895781637717
Pedobacter heparinus,0.0024813895781637717
Acetobacter senegalensis,0.0024813895781637717
Mucilaginibacter paludis,0.0024813895781637717
Pseudomonas pohangensis,0.0024813895781637717
Acetobacter ascendens,0.0024813895781637717
Pseudomonas salegens,0.0024813895781637717
Streptomyces sp. Tu6071,0.0024813895781637717
Clostridium sp. MF28,0.0024813895781637717
Pseudomonas thivervalensis,0.0024813895781637717
Clostridium diolis,0.0024813895781637717
Pseudomonas fuscovaginae,0.0024813895781637717
Romboutsia hominis,0.00247875959450912
Sphingobacterium sp. CZ-2,0.002460180595744098
Labrys neptuniae,0.0024525741426592407
Mycolicibacterium anyangense,0.0024525741426592407
Gemmobacter sp. HYN0069,0.002447556644964361
Alcanivorax sp. N3-2A,0.002431991163932585
Serratia proteamaculans,0.0024252079448999226
Novosphingobium ginsenosidimutans,0.002406104144733497
Pseudolabrys sp. FHR47,0.002403098583585423
Clostridium sp. SYSU GA15002T,0.0023989806840850484
Bacillus sp. 1NLA3E,0.0023938111224638737
Bacillus cohnii,0.0023938111224638737
Bacillus asahii,0.0023938111224638737
Bacillus foraminis,0.0023938111224638737
Clostridium septicum,0.0023938111224638737
Rhodobacteraceae bacterium,0.002387833965016072
Thauera hydrothermalis,0.0023862917601058017
Vibrio sp. SM1977,0.002383364707133001
Corynebacterium sp. 2184,0.002381836927552579
Lactococcus garvieae,0.0023816301126581606
Bacteroides caecimuris,0.0023807699464737236
Fischerella sp. NIES-4106,0.0023806509854402197
Brevibacillus agri,0.00236735787020417
Singulisphaera acidiphila,0.0023536230245116054
Methylovulum psychrotolerans,0.0023521505376344087
Streptomyces sp. ICC4,0.0023521505376344087
Corallococcus macrosporus,0.0023501573175034483
Vogesella sp. LIG4,0.0023469809760132345
Bacillus anthracis,0.0023469809760132345
Bacillus cytotoxicus,0.0023469809760132345
Sagittula sp. P11,0.002331506738592109
Candidatus Rickettsiella viridis,0.0023226189564018083
Calothrix sp. NIES-2098,0.002312484659605182
uncultured crAssphage,0.002304147465437788
Candidatus Coxiella mudrowiae,0.002304147465437788
Nitrosospira lacus,0.002304147465437788
Murdochiella vaginalis,0.002304147465437788
Flavobacterium sp. KI723T1,0.002304147465437788
Peptococcaceae bacterium DCMF,0.002304147465437788
Streptomyces sp. M2,0.002304147465437788
Cupriavidus campinensis,0.002304147465437788
Streptomyces sp. CdTB01,0.002304147465437788
Paraburkholderia phytofirmans,0.002304147465437788
Candidatus Solibacter usitatus,0.002304147465437788
Arthrobacter sp. PGP41,0.00229547203443969
Herbiconiux sp. SALV-R1,0.00229455023399309
Crinalium epipsammum,0.0022816998672925844
Calothrix sp. PCC 7507,0.0022630091005313648
Bacillus wiedmannii,0.0022581774851715853
Sphingobacterium thalpophilum,0.0022572099692626853
Anaerococcus mediterraneensis,0.0022571633966354675
Pseudarthrobacter chlorophenolicus,0.002245996475365872
Arthrobacter sp. ZXY-2,0.002245996475365872
Delftia sp. Cs1-4,0.002245996475365872
Methylibium sp. Pch-M,0.002243961753164207
Elizabethkingia meningoseptica,0.002230006973839991
Clostridium sp. JN-9,0.0022283851505862894
Flintibacter sp. KGMB00164,0.0022283851505862894
Clostridium baratii,0.0022283851505862894
Clostridium estertheticum,0.0022283851505862894
Clostridium novyi,0.0022283851505862894
Clostridium carboxidivorans,0.0022283851505862894
Clostridium bornimense,0.0022283851505862894
Clostridium saccharobutylicum,0.0022283851505862894
Clostridium cellulovorans,0.0022283851505862894
Tissierellia sp. JN-28,0.0022283851505862894
Bacillus methanolicus,0.0022283851505862894
Deinococcus deserti,0.0022170262027772416
Enterococcus mundtii,0.0022162041407805763
Vibrio furnissii,0.002214031268553335
Rhizobium sp. Y9,0.0021939654938889185
TM7 phylum sp. oral taxon 957,0.0021917026314416358
